date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2021-08-27,England,45741.60453573083,39730.852881191066,52283.95655277082,81.71473834520711,70.9768771858972,93.4022728919468
2021-08-28,England,46451.929866305654,40384.96847398105,53054.19079862416,82.98369358009731,72.14541696614475,94.77825194872126
2021-08-29,England,46503.081392097236,40405.97957082171,53150.66569897236,83.07507283074763,72.18295207883061,94.95059879398056
2021-08-30,England,44351.73804588248,38482.66355308342,50768.80981409717,79.23182202197202,68.74705894084802,90.69555062975338
2021-08-31,England,41808.34925559472,36199.58342522248,47944.91534845286,74.68820463867384,64.66846796961161,85.65082603566198
2021-09-01,England,42074.47754681223,36402.6232276252,48284.166778449006,75.16362748192171,65.03118686623537,86.25687914894354
2021-09-02,England,41839.72264119899,36206.209299404734,48003.288756828915,74.74425138258843,64.68030471168936,85.75510676302568
2021-09-03,England,42177.533929898906,36543.13247522538,48337.639851083084,75.34773176650475,65.28219853316897,86.3524057091322
2021-09-04,England,41602.042836437795,36029.38624365084,47693.88382589554,74.31965011962158,64.36442052089664,85.20237269891584
2021-09-05,England,40442.21726394377,35031.187393602784,46371.006362317334,72.24768862757564,62.5811958466409,82.83912840750445
2021-09-06,England,39561.016110329336,34227.34744645095,45410.47758375589,70.67347359012871,61.1451821427135,81.12319914332924
2021-09-07,England,38191.197189412545,33022.223522722285,43859.85834913667,68.2263710925416,58.99229775877999,78.35310731301365
2021-09-08,England,37463.301225529256,32337.330422321385,43072.98915533147,66.92602693463621,57.76877573628558,76.94741088114779
2021-09-09,England,37583.03058124417,32435.34497183689,43236.14639715564,67.13991652320195,57.94387307598267,77.23888188353409
2021-09-10,England,37877.55673401665,32657.64381305411,43584.76130333714,67.66607050826437,58.3409971346789,77.86166230698007
2021-09-11,England,37987.99258656228,32707.981847015013,43762.51696500203,67.86335778942318,58.43092312909202,78.17921254444451
2021-09-12,England,37842.528994421904,32585.661700436278,43592.28505296831,67.60349547171153,58.21240524207254,77.87510305176211
2021-09-13,England,36818.94743822916,31645.193301132324,42477.18329401448,65.7749260568819,56.53231268845372,75.88303807314918
2021-09-14,England,37029.143608951264,31769.41947751949,42788.114975703786,66.150429392763,56.75423558779525,76.43849958942873
2021-09-15,England,35167.90045357002,30043.841655798296,40796.31735797637,62.82542584331426,53.67159033239992,72.88026802275806
2021-09-16,England,34914.624132389865,29784.497668640426,40553.212998966825,62.37296230329774,53.20828725706827,72.44597610648901
2021-09-17,England,35432.127399107834,30172.60328375917,41216.01492836583,63.2974520421659,53.90161555439462,73.63003352610207
2021-09-18,England,35915.96139573788,30571.41957857669,41790.275120300015,64.16179357190512,54.61407786326186,74.65591623839988
2021-09-19,England,36688.4001575934,31202.374231224025,42722.20617407777,65.54171086937143,55.74124195975729,76.3207573166296
2021-09-20,England,37968.13541783459,32313.918941984037,44191.13736585722,67.82788410275806,57.72695247692558,78.94491816978915
