,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
1822,2020-05-15,Northern Ireland,972.0,474.2217591789588,1943.391976686503,516.358088167503,252.02589826154687,1032.81871638848
162,2020-05-15,England,9245.0,8189.491308563716,10433.9522144484,165.37046980877452,146.49334518572783,186.6421864083582
992,2020-05-15,North East and Yorkshire,2095.0,1553.3594985050072,2820.874839302744,244.748870112918,181.4632457260293,329.53421575586236
826,2020-05-15,Midlands,2276.0,1692.652512710491,3054.426025477656,215.94063770164635,160.62858934215885,289.8575697245718
1489,2020-05-16,Scotland,1315.0,825.5502420926994,2312.92918634999,241.84348320843432,151.80858058746608,425.3193553538901
991,2020-05-16,North East and Yorkshire,1999.0,1476.6178861651524,2701.5818971099725,233.52156366092856,172.49830099118765,315.59843044451503
1987,2020-05-16,UK,12600.0,11136.5729414463,14251.69438601976,,,
327,2020-05-16,South East,925.0,684.9522705929953,1247.7076600780697,104.6218449209835,77.48448059755165,141.1455719316575
161,2020-05-16,England,8737.0,7722.241094398121,9882.305861163068,156.2805584630109,138.1351890643227,176.77435498789248
1821,2020-05-16,Northern Ireland,815.0,375.9816692591157,1725.589367506546,433.1792746544213,199.81604827446478,917.0671778734104
1655,2020-05-16,Wales,1733.0,1143.6279620646296,2895.319999610927,552.0435650725324,364.3715881429291,922.4786219249498
659,2020-05-16,East of England,949.0,669.5068282751116,1342.8603926726994,146.29763472374827,103.22286850806651,207.03881705682292
1157,2020-05-16,South West,556.0,360.33844785436696,856.4172381509422,99.2607496121255,64.33399687244213,152.90276196942474
493,2020-05-16,London,1117.0,796.6423728220491,1565.1492036779098,125.73069254427361,89.64535062026525,176.12463750792313
1323,2020-05-16,North West,2088.0,1542.8848814161722,2818.308524613999,298.554326279153,220.66169429284125,403.07137724394846
825,2020-05-16,Midlands,2098.0,1549.5054233385501,2837.019221912184,199.11458509384613,147.04428018148496,269.22619505796143
326,2020-05-17,South East,847.0,620.0692163982029,1155.3989306771452,95.79049527024283,70.1446556641825,130.70324732112908
1322,2020-05-17,North West,1810.0,1316.4430587877212,2483.9799814312364,258.89335017189774,188.2762345337893,355.25607768546746
1488,2020-05-17,Scotland,1175.0,706.9078333572407,2093.676273385387,216.0126036473364,129.99169440746599,385.0014294303869
658,2020-05-17,East of England,835.0,578.7874993549619,1203.899925292091,128.79511260887432,89.23599195239277,185.61424385388338
1986,2020-05-17,UK,11462.0,10083.473211967052,13027.96818004594,,,
1156,2020-05-17,South West,560.0,366.4212381453512,853.091672320881,99.89850826856254,65.42000424658184,152.3090231025783
990,2020-05-17,North East and Yorkshire,1788.0,1305.2416693554974,2445.586660227559,208.88553337736164,152.47815461009705,285.6931016266885
160,2020-05-17,England,7885.0,6936.676520359466,8962.269158930574,141.05491603739745,124.08303637567093,160.31676939124557
1820,2020-05-17,Northern Ireland,785.0,361.9473931127452,1663.7227440417457,417.1241142546155,192.35751018805692,884.1880637262226
492,2020-05-17,London,932.0,645.2352657994081,1343.1589954482713,104.8217795948078,72.60766387588146,151.1443066468921
824,2020-05-17,Midlands,1973.0,1451.5557904527661,2678.1630935212797,187.24237192788155,137.74909925162515,254.15113646195522
1654,2020-05-17,Wales,1617.0,1034.5968372298992,2706.9636295848723,515.0653488914168,329.6331544644462,862.4663522360138
823,2020-05-18,Midlands,1856.0,1354.3645562392196,2539.2903677263885,176.11258331634644,128.52588850345694,240.97245396508933
1985,2020-05-18,UK,11596.0,10217.386398403205,13158.093757853252,,,
1321,2020-05-18,North West,1607.0,1157.7471112824053,2225.4713658527594,229.79010393616682,165.57971512672336,318.28446056100296
1155,2020-05-18,South West,563.0,372.1467735084166,849.9431947597357,100.48763918418646,66.44222814839921,151.74690116755363
989,2020-05-18,North East and Yorkshire,1896.0,1405.756048172722,2554.3191180659132,221.53820458701247,164.22023069735408,298.39521258947974
159,2020-05-18,England,7844.0,6911.450406094752,8900.662938651338,140.31305603454211,123.63179249184007,159.21475939417567
1653,2020-05-18,Wales,1765.0,1196.16419103985,2813.3928959855707,562.2677736629346,381.11016906410794,896.3758071546387
325,2020-05-18,South East,907.0,674.0540752739101,1219.3207966039756,102.59799341341727,76.25163410589916,137.93433887715645
1819,2020-05-18,Northern Ireland,755.0,348.00257243206033,1602.4892910700505,401.18165315403235,184.9465133492983,851.6454490314298
491,2020-05-18,London,890.0,612.3034226444059,1291.8737521940236,100.14268878548106,68.90187728089549,145.3732307287403
1487,2020-05-18,Scotland,1232.0,780.8787613969333,2101.498608662723,226.51605405658376,143.5940422936197,386.43986110272397
657,2020-05-18,East of England,859.0,602.6718855797214,1223.003347721829,132.46084301567672,92.91842617793459,188.5595611803687
1652,2020-05-19,Wales,1874.0,1234.3580396096386,2906.5580583763613,597.2222095260618,393.27912061329874,926.0591826106227
988,2020-05-19,North East and Yorkshire,1995.0,1494.2504563794137,2660.4938042906315,233.09893344916378,174.5581354497604,310.7985250196177
490,2020-05-19,London,841.0,574.8735495601352,1230.291416305594,94.69154435363265,64.68993198300083,138.44343351851035
1154,2020-05-19,South West,587.0,391.39046117511754,877.871755676065,104.73282076832095,69.87795183965557,156.7332021336085
1486,2020-05-19,Scotland,1253.0,768.2728877011007,2089.507614636495,230.46684706280084,141.27597648095855,384.23486413204887
1818,2020-05-19,Northern Ireland,647.0,277.7363329522354,1474.659419823956,343.8490186688492,147.603410086757,783.7100633139279
1984,2020-05-19,UK,11459.0,10091.42377061648,13010.185545704531,,,
822,2020-05-19,Midlands,1857.0,1360.5977247039102,2530.5210532089163,176.20936954194627,129.11740096694066,240.14026743544912
656,2020-05-19,East of England,730.0,499.0655180598084,1067.3363650723122,112.60560143270317,76.94465862330134,164.55921973131063
158,2020-05-19,England,7685.0,6767.832417941151,8725.30551695081,137.472875250606,121.06275874838099,156.07797173055215
324,2020-05-19,South East,907.0,674.0335566345469,1219.252262024583,102.59392911160352,76.24931295713904,137.92658597740677
1320,2020-05-19,North West,1504.0,1073.090933703555,2104.0095127966624,215.10280135442477,153.4722819656968,300.9131202814186
987,2020-05-20,North East and Yorkshire,1934.0,1443.5782722071199,2587.13344493683,225.93328838390076,168.63861777417972,302.2285777995565
489,2020-05-20,London,643.0,416.81597807059734,991.6902016533598,72.39040277233025,46.903875280827016,111.59388311090404
1153,2020-05-20,South West,533.0,349.02654598625924,812.6691004504055,95.15878976431138,62.314395956310264,145.09207018574088
1485,2020-05-20,Scotland,1239.0,792.7843553253421,2060.7596057176197,227.82448526789668,145.7833352320373,378.94845731369776
323,2020-05-20,South East,866.0,638.6936387130081,1171.9220276299945,97.91126996375176,72.25152318101365,132.572404691972
1651,2020-05-20,Wales,1745.0,1193.1259765336113,2715.6677472983415,556.1288141009447,380.1421627880472,865.2395733357446
1983,2020-05-20,UK,11225.0,9860.333019496928,12776.72271467088,,,
1817,2020-05-20,Northern Ireland,927.0,452.2393704454557,1858.4241481991291,492.68860303180224,240.34332326522554,987.6624305720327
157,2020-05-20,England,7314.0,6424.808526022319,8325.073490877756,130.83564246160316,114.9267589026677,148.9186347045036
821,2020-05-20,Midlands,1815.0,1329.5750464317011,2472.9313762236006,172.19429329079998,126.17342456832297,234.67514774587465
1319,2020-05-20,North West,1552.0,1118.4776830755814,2150.5146105691592,222.01456795289383,159.96344480973428,307.56422808041026
655,2020-05-20,East of England,718.0,490.6454677747832,1049.3530095153228,110.70657958606397,75.64647657840467,161.7865914807887
654,2020-05-21,East of England,616.0,410.8237568136593,921.7928357663129,94.9439911154045,63.339767181793015,142.11968670002136
488,2020-05-21,London,687.0,454.43504228161225,1038.8380594065286,77.36179253769548,51.13711006252248,116.89938327442763
986,2020-05-21,North East and Yorkshire,1970.0,1484.2515468427493,2610.2531510857584,230.10736742725638,173.39006419517298,304.92941873306506
1484,2020-05-21,Scotland,1240.0,703.3008165128099,2111.794861964547,228.05652568785362,129.32840817800516,388.33321600642637
322,2020-05-21,South East,841.0,620.7466447719651,1139.0468568031547,95.16163835286214,70.22128901213469,128.85343675006254
820,2020-05-21,Midlands,1898.0,1406.6319940260264,2557.665665717527,180.12056188708465,133.48594069206572,242.71622486484236
1152,2020-05-21,South West,571.0,380.92766562419433,854.4311112508103,101.93405543798463,68.00994841049572,152.54816344533663
156,2020-05-21,England,7310.0,6433.534987841446,8303.67966169299,130.75588059837335,115.0828575582927,148.53594260733618
1318,2020-05-21,North West,1501.0,1081.624552213767,2079.9394845992724,214.70932288700104,154.69275067440802,297.47065139233507
1650,2020-05-21,Wales,1701.0,1033.0227476286782,2702.5178738354994,541.9218199416077,329.1316333868741,861.0498888959867
1816,2020-05-21,Northern Ireland,1019.0,520.5649105081601,1952.261609523089,541.7096372572325,276.655038776386,1037.532496681398
1982,2020-05-21,UK,11270.0,9918.733148149535,12801.979451064295,,,
1151,2020-05-22,South West,504.0,326.39263820525105,775.8766790400687,89.91461014793927,58.27339017115178,138.52323597435853
1815,2020-05-22,Northern Ireland,884.0,430.96495287684354,1772.4784344384625,469.5880459744705,229.03700065572806,941.9864460921901
985,2020-05-22,North East and Yorkshire,1992.0,1501.3812512792254,2640.3672279762936,232.7626854621208,175.39115394185563,308.4473411070287
321,2020-05-22,South East,745.0,538.9717411864074,1030.1401027699674,84.32706460075596,60.97059198947035,116.53347865645527
653,2020-05-22,East of England,619.0,412.6523545808447,925.8737350097899,95.36589161466873,63.621695758029674,142.74886941812653
1649,2020-05-22,Wales,1678.0,955.4998916963766,2641.4047729674285,534.6820909131109,304.4320570644898,841.578628697489
487,2020-05-22,London,662.0,433.5538537817273,1010.3891608421002,74.52211605546798,48.787371298553694,113.69805784463126
1483,2020-05-22,Scotland,1175.0,615.917967819342,2009.7590910523136,216.06436088792537,113.25977231373864,369.57008717241564
1981,2020-05-22,UK,10633.0,9318.016345935104,12131.814984098584,,,
155,2020-05-22,England,6896.0,6043.171327148357,7868.051926111524,123.35803511099257,108.10004552037304,140.74344831965317
1317,2020-05-22,North West,1254.0,874.7216455657212,1794.6970867136383,179.35747474923647,125.10172513194155,256.6755982035165
819,2020-05-22,Midlands,1901.0,1408.771489982069,2561.5601604803214,180.3946330610495,133.68897363281505,243.08580290596453
154,2020-05-23,England,7073.0,6203.475750452088,8062.072683816064,126.51513196668162,110.96756565477699,144.21408511022966
1150,2020-05-23,South West,486.0,311.7645409855641,757.7974728037499,86.84744534190163,55.66172337182799,135.29541611669615
984,2020-05-23,North East and Yorkshire,1880.0,1402.811770315931,2514.717510632947,219.57310841226376,163.87628055784884,293.7689581856084
1482,2020-05-23,Scotland,1195.0,691.263488850396,1880.1239373031376,219.65699151526837,127.11489101899487,345.7317697914966
486,2020-05-23,London,633.0,409.8272385641447,975.0780907771586,71.17697069410778,46.11743957915791,109.72453928129529
1980,2020-05-23,UK,10862.0,9526.672359877079,12380.918067525816,,,
818,2020-05-23,Midlands,1936.0,1434.4291527387943,2608.11254945314,183.6776048464935,136.12382316246246,247.5035109204921
652,2020-05-23,East of England,735.0,505.603837946844,1066.1228740459346,113.27575766908679,77.95272023740308,164.37212675576296
1648,2020-05-23,Wales,1691.0,1061.692468033616,2451.802967842287,538.7264943909207,338.2661001033941,781.1695506232772
1316,2020-05-23,North West,1361.0,960.5115739952397,1924.6202761456345,194.63151808488573,137.37130608936417,275.2570694806733
320,2020-05-23,South East,796.0,580.7143950117239,1090.9012822910988,90.07637323954968,65.69268430054173,123.40702100067364
1814,2020-05-23,Northern Ireland,903.0,440.4942565744966,1810.9234546051503,479.932633881258,234.1013640631899,962.4181124036811
153,2020-05-24,England,6732.0,5871.275478625031,7717.9130657551095,120.42582677872103,105.0251783613605,138.05776943347072
485,2020-05-24,London,558.0,348.53434086451307,891.5220901234211,62.765291723880715,39.22021255198986,100.32206807141326
1647,2020-05-24,Wales,1581.0,997.5577879521594,2408.3257988528985,503.66695489242085,317.83213380361036,767.3172790471064
983,2020-05-24,North East and Yorkshire,1772.0,1303.7581471740484,2404.8119261630795,207.00803131443948,152.30484975026815,280.92980272899143
817,2020-05-24,Midlands,1872.0,1371.6153179760393,2550.6275968146947,177.62687849014566,130.1629436592289,242.0483293156581
1315,2020-05-24,North West,1268.0,878.8958888379141,1826.0080387721416,181.35345739514213,125.69872080149993,261.15365603814223
319,2020-05-24,South East,823.0,599.933940865348,1126.8657132137685,93.05354609946127,67.86687452039398,127.47545813077764
651,2020-05-24,East of England,718.0,487.15793958109424,1057.3712841980475,110.73856453567316,75.10877830715208,163.02282878006886
1149,2020-05-24,South West,416.0,256.57643214431477,674.7274215740605,74.34458607226826,45.80856547893537,120.46428042238814
1979,2020-05-24,UK,10252.0,8941.223441304785,11753.423165496344,,,
1813,2020-05-24,Northern Ireland,783.0,361.1344317714772,1660.331664010107,416.2027089425141,191.9254606072032,882.3858689207159
1481,2020-05-24,Scotland,1156.0,672.3419344690099,1912.0617627345343,212.6082179322481,123.63544886431104,351.6047448069242
484,2020-05-25,London,672.0,435.24241199819517,1035.2449396472532,75.5844400842895,48.97738302592613,116.49505318651151
1480,2020-05-25,Scotland,1105.0,656.9531344905013,1839.1403769026472,203.28630331015356,120.80563698543632,338.1953948810517
1148,2020-05-25,South West,345.0,201.76502332115876,588.6975849605606,61.58336745535193,36.0226627399964,105.1047114599707
650,2020-05-25,East of England,712.0,479.1049743171146,1056.3118896545625,109.76994009387961,73.86719250184314,162.85949401029205
318,2020-05-25,South East,753.0,539.1688108200551,1049.7361078157282,85.14470207418168,60.992885277426794,118.75025541294845
1978,2020-05-25,UK,10293.0,8977.356334731268,11799.975454806681,,,
816,2020-05-25,Midlands,1663.0,1191.9939297885953,2316.412797255791,157.80883906475785,113.11731262535093,219.82191688091757
1646,2020-05-25,Wales,1520.0,986.4706469751357,2313.422238004539,484.1413621253327,314.29965707186847,737.0800320281483
1812,2020-05-25,Northern Ireland,790.0,364.45471838553715,1674.5375673483818,419.98183431437604,193.69003213981915,889.93561854765
152,2020-05-25,England,6878.0,5998.859114959843,7884.992827956898,123.03843889465864,107.30739015858188,141.04648660228702
982,2020-05-25,North East and Yorkshire,1987.0,1483.59187025788,2658.0595977742564,232.17123114005773,173.31300086608846,310.5141613448509
1314,2020-05-25,North West,1558.0,1117.5320169960212,2168.5596090862864,222.86471827671286,159.82819668988787,310.14500386884515
1479,2020-05-26,Scotland,1036.0,617.8177049716439,1884.532269170081,190.51821979137458,113.60911071360289,346.5424080414264
1645,2020-05-26,Wales,1463.0,955.678362800355,2429.0263680951066,466.17262552828765,304.4889197871158,773.912692538596
317,2020-05-26,South East,613.0,421.93250838801157,890.7767560127294,69.38621593564089,47.73065608113559,100.76815163816201
981,2020-05-26,North East and Yorkshire,1996.0,1484.7360721416255,2677.4108189300096,233.11590605709492,173.4466663748069,312.7747683730789
1811,2020-05-26,Northern Ireland,792.0,365.23733981445025,1674.3048202155119,420.71173663363254,194.10595752662985,889.8119247185628
649,2020-05-26,East of England,717.0,482.3309783908008,1063.2318718777778,110.50281911678677,74.36456964609499,163.92639935753905
1977,2020-05-26,UK,9961.0,8657.77445911752,11459.614379157727,,,
483,2020-05-26,London,657.0,420.9211238008779,1023.5876134698339,73.91339566044735,47.365823127053986,115.18326620640445
815,2020-05-26,Midlands,1680.0,1204.0169497113732,2339.234443916966,159.38800871656682,114.2582678511438,221.98763540974875
151,2020-05-26,England,6670.0,5797.34521055254,7673.489399556474,119.32164710226029,103.70271621171618,137.26312038609376
1147,2020-05-26,South West,355.0,207.67272038338933,605.8055187325398,63.383083806094405,37.07740937219171,108.15912256801123
1313,2020-05-26,North West,1516.0,1081.9532925823958,2120.242813818477,216.83978849048637,154.73976675940426,303.23478909195967
482,2020-05-27,London,660.0,422.86777802571277,1028.164292035568,74.25191932607025,47.58487813401219,115.69827515985507
1644,2020-05-27,Wales,1410.0,895.7858525850199,2729.531901212016,449.1055900372177,285.4065522786909,869.6568348467902
150,2020-05-27,England,6551.0,5682.999200171086,7549.653678059037,117.18261641420496,101.65729862248145,135.04795116347336
1810,2020-05-27,Northern Ireland,687.0,295.32610547681145,1557.7661122868099,365.2435983623856,156.951522304125,827.8772454688757
980,2020-05-27,North East and Yorkshire,2009.0,1500.0270850810246,2686.1344980855097,234.70030924659477,175.232960430428,313.7938673876683
814,2020-05-27,Midlands,1636.0,1167.3480152850311,2290.248899987025,155.29700057057516,110.7784755338468,217.33902693249865
648,2020-05-27,East of England,823.0,566.856094793046,1193.9632671217337,126.95370148261864,87.39643819103051,184.08223504320264
1146,2020-05-27,South West,307.0,171.72935709204143,548.7479474201295,54.859446319470536,30.660164042586494,97.97219514958238
1976,2020-05-27,UK,9614.0,8340.154832917848,11079.586393048325,,,
316,2020-05-27,South East,531.0,354.25566990243266,795.5774622409548,60.087175354590926,40.07478733863243,89.99883507720875
1478,2020-05-27,Scotland,966.0,552.3361617014776,2077.5981034052215,177.55407671609703,101.56785673332188,382.0448508496022
1312,2020-05-27,North West,1421.0,1003.4488558265912,2008.5885637050792,203.2623960615474,143.51214878693392,287.266121369709
979,2020-05-28,North East and Yorkshire,1991.0,1481.284746143455,2669.8606045720035,232.53280706222276,173.04348294026428,311.89275335681924
1809,2020-05-28,Northern Ireland,715.0,307.1989531504079,1616.2787687075531,379.77326966737064,163.26136583606518,858.9738885660603
149,2020-05-28,England,6365.0,5502.648641794991,7361.574687704155,113.8636756127335,98.43119389788144,131.68360050747722
1145,2020-05-28,South West,286.0,155.3766530513487,524.6230182217244,51.02548681025997,27.740589912003895,93.66498583334156
1311,2020-05-28,North West,1499.0,1064.1533507030508,2105.929003538337,214.34631561064845,152.1940387010639,301.18764373053597
1477,2020-05-28,Scotland,866.0,451.0002771270559,1928.2324109262095,159.21497564429302,82.93342842666665,354.5783289984019
647,2020-05-28,East of England,808.0,552.5162114322565,1180.025251252198,124.61118031486552,85.18555126343139,181.9333070284263
481,2020-05-28,London,566.0,348.80408912939583,917.4530896218274,63.70500846088302,39.25056704807191,103.2400568971066
315,2020-05-28,South East,473.0,306.65243824598974,729.701692363522,53.54180532016741,34.6897235348858,82.54671026200425
1643,2020-05-28,Wales,1399.0,831.6723492784615,2728.1406656329077,445.6016557129505,264.9793331164006,869.2135729344761
1975,2020-05-28,UK,9345.0,8078.9083358325515,10808.156395380256,,,
813,2020-05-28,Midlands,1619.0,1148.9106376734994,2277.1215729060045,153.63185041363178,109.02881342974096,216.093275654535
1974,2020-05-29,UK,8773.0,7545.44729065846,10198.828037899313,,,
1476,2020-05-29,Scotland,734.0,388.90094780447714,1806.1071324160755,134.90153678858616,71.51412217584765,332.1209857148775
646,2020-05-29,East of England,801.0,543.7781140734579,1178.587354937006,123.55374516316463,83.83833352556044,181.71161581333644
480,2020-05-29,London,543.0,329.2259897445002,893.3491179665313,61.07478693438741,37.04746356812507,100.52766164410812
1642,2020-05-29,Wales,1210.0,744.7052251892184,2567.011722345907,385.60368360532067,237.2707161782377,817.876240420077
314,2020-05-29,South East,459.0,294.4225257562157,716.28533921957,51.98033625057964,33.30622798678981,81.02899990537976
812,2020-05-29,Midlands,1467.0,1023.1721979778945,2098.9422095034033,139.1993353978281,97.0965426046755,199.1844892507547
1144,2020-05-29,South West,323.0,180.38839272411232,576.1297344257996,57.61874734845838,32.20612832863225,102.86087636046611
978,2020-05-29,North East and Yorkshire,1738.0,1263.586000280429,2385.115669143159,203.0027098328537,147.6119450040617,278.6288886579546
148,2020-05-29,England,6050.0,5203.460174225884,7033.2736383552765,108.22850990555867,93.07932064912933,125.81096237465324
1808,2020-05-29,Northern Ireland,779.0,335.1475497211322,1753.037078854158,413.9365835127281,178.11469135213088,931.6543071514557
1310,2020-05-29,North West,1468.0,1037.037943430633,2074.2338870150793,210.0127157382014,148.3160230550228,296.65464311780613
479,2020-05-30,London,487.0,284.7901607213762,830.9715709035341,54.78740748079284,32.04714522104924,93.50838013453223
313,2020-05-30,South East,371.0,224.7273973918808,610.2224675265117,41.91756540580759,25.422042397018867,69.03075290824742
1973,2020-05-30,UK,8250.0,7043.855444243427,9660.275281613774,,,
977,2020-05-30,North East and Yorkshire,1692.0,1219.1576292657082,2342.146441593538,197.61220819097227,142.42182873386756,273.60922932925513
1475,2020-05-30,Scotland,670.0,300.26719452777496,1611.2014274152034,123.1837192728495,55.215460276158026,296.2802132022587
811,2020-05-30,Midlands,1501.0,1047.0184119481228,2147.131924337827,142.42769909078297,99.359490068745,203.75757549056362
1641,2020-05-30,Wales,1091.0,570.4981570816483,2247.8683442817614,347.48198005474137,181.76655907675936,716.1938897187217
147,2020-05-30,England,5680.0,4849.587748279111,6650.953163583787,101.60496591903863,86.74926259146673,118.97202657607627
1807,2020-05-30,Northern Ireland,809.0,348.37943799214503,1816.108003359487,430.0457607872748,185.1467991427394,965.1734489769223
1143,2020-05-30,South West,211.0,102.11369365590782,433.5550893619219,37.609208058729344,18.231143768892917,77.40592748047277
1309,2020-05-30,North West,1453.0,1014.6321638899198,2076.5976806402455,207.87623639385797,145.11157317353351,296.9927102753565
645,2020-05-30,East of England,799.0,537.7624277215316,1183.8328974709177,123.15063933181666,82.91085022730871,182.52036028667723
1640,2020-05-31,Wales,994.0,434.23157000487987,2273.1769938568646,316.80416532838376,138.3506280301443,724.2574848259845
146,2020-05-31,England,5162.0,4362.303899018698,6107.346727083063,92.34389059476123,78.03274547904364,109.24801291674066
478,2020-05-31,London,455.0,260.49299341183576,793.2947870443912,51.19795303599143,29.313009858870178,89.26865021992565
1806,2020-05-31,Northern Ireland,804.0,346.4846410365921,1801.0543360673335,427.50904044231095,184.13980632660787,957.1731538660357
976,2020-05-31,North East and Yorkshire,1510.0,1060.2799817785988,2146.1495037327386,176.42376480746856,123.86176352418882,250.712893657562
1474,2020-05-31,Scotland,605.0,224.3325456376142,1628.6897518002118,111.24821492509642,41.252008171533106,299.4961019106327
810,2020-05-31,Midlands,1388.0,949.316030693315,2026.4013265442147,131.75983432818944,90.08777271478046,192.30053663090465
1972,2020-05-31,UK,7565.0,6393.0315761480915,8950.42192762173,,,
1142,2020-05-31,South West,155.0,66.4158568067144,362.7475507376685,27.745680077672045,11.857734164994257,64.76411255474743
1308,2020-05-31,North West,1242.0,836.9378394557402,1839.172938130533,177.6933118772501,119.69792684894333,263.0364854265221
644,2020-05-31,East of England,821.0,552.4541160061422,1215.8408515475662,126.5042509197104,85.17597754777377,187.45526564586274
312,2020-05-31,South East,333.0,195.0314189867826,569.4827488963098,37.72512864776096,22.06271713985448,64.42211655024443
809,2020-06-01,Midlands,1319.0,887.9067786022201,1954.3011634896236,125.14803095951102,84.26018467655165,185.45840725359196
1971,2020-06-01,UK,6218.0,5184.243709835012,7455.45450145284,,,
1805,2020-06-01,Northern Ireland,336.0,92.44076577789593,1173.620426572973,178.55296313395027,49.12779006913438,623.7224178351814
643,2020-06-01,East of England,744.0,487.3429109943469,1132.1860316471116,114.66312662982949,75.13729673155281,174.55757721317312
975,2020-06-01,North East and Yorkshire,1482.0,1027.9806640404909,2131.9754663987587,173.15974329180673,120.0885616110874,249.05708454052163
1473,2020-06-01,Scotland,469.0,179.96441524701964,1301.724489344103,86.20313771496298,33.093252284257304,239.3711938625812
1141,2020-06-01,South West,159.0,68.12630847346342,372.03535553344983,28.45959048701873,12.16311426760148,66.42233583966633
145,2020-06-01,England,4581.0,3819.3985903432276,5492.672414145298,81.94397820251001,68.32127357067327,98.2527394730981
1307,2020-06-01,North West,956.0,605.889269646487,1503.391226623521,136.70584626155562,86.65361518827609,215.01335533681754
1639,2020-06-01,Wales,832.0,391.87498042503097,1885.4082695976754,265.21124845683033,124.85538453708989,600.7103955825567
477,2020-06-01,London,353.0,186.05182011673276,670.001767667702,39.76604687461627,20.936220839998736,75.39461297545765
311,2020-06-01,South East,265.0,144.05878966499955,486.99550341136614,29.983700382574156,16.296493890064323,55.09083662501664
642,2020-06-02,East of England,621.0,388.528141359656,990.7981625212025,95.78125358361024,59.90228561309225,152.75875335200357
476,2020-06-02,London,368.0,193.8207897591583,697.8415134329279,41.424784154271805,21.81045504007813,78.52739106440346
1140,2020-06-02,South West,99.0,33.82033223278577,291.412875949593,17.748427398198324,6.038204252265514,52.02818395195926
144,2020-06-02,England,4100.0,3370.0881006987993,4985.717532295139,73.33592034870374,60.28402263834481,89.18434759107656
1970,2020-06-02,UK,5376.0,4418.925275452864,6537.3701106387,,,
310,2020-06-02,South East,248.0,130.30913991053663,469.5603686579982,28.002904229957693,14.74107971689798,53.118505970001145
974,2020-06-02,North East and Yorkshire,1495.0,1029.9864485831797,2163.7213128117482,174.63441382405375,120.32287708905221,252.76563000856387
1804,2020-06-02,Northern Ireland,176.0,31.19295661720544,955.9721061284852,93.77714322734623,16.57754575516634,508.052876310751
1306,2020-06-02,North West,776.0,463.15283645027324,1296.0234906447956,110.99059391508528,66.23960791802288,185.35585041607712
808,2020-06-02,Midlands,1141.0,739.9837072042062,1755.263384053879,108.28316198500774,70.22264648640427,166.57020811260992
1638,2020-06-02,Wales,681.0,230.47293065318624,1402.2533419405302,216.8602042165357,73.4310374979366,446.77228445794685
1472,2020-06-02,Scotland,419.0,113.91943424216718,1073.9849467890626,77.03218116773256,20.948389003910776,197.49268067690232
1637,2020-06-03,Wales,667.0,236.7457244586993,1193.0045898274493,212.38899388399193,75.42961388538484,380.1034877395429
1305,2020-06-03,North West,784.0,467.79553045018383,1309.0943254470683,112.10496474942802,66.90360089406603,187.22522679537246
309,2020-06-03,South East,248.0,130.74373201593482,471.14709126432166,28.09656444362375,14.790242476121218,53.29800223898486
641,2020-06-03,East of England,551.0,334.49573462451116,905.7335116796286,84.97042344548504,51.571705878804046,139.64370075257546
1139,2020-06-03,South West,96.0,32.80020165392241,282.65819428825716,17.213300809365748,5.856072487362639,50.46514324405445
807,2020-06-03,Midlands,1242.0,821.9337498759226,1873.2988434201861,117.8920167177479,77.99950538215508,177.77148491809118
973,2020-06-03,North East and Yorkshire,1411.0,958.2265404164729,2072.948012233907,164.86906186300183,111.93989435938472,242.16150535874996
1471,2020-06-03,Scotland,441.0,126.38546285236926,978.5413362024563,81.14321703531027,23.240739017739514,179.941769405207
143,2020-06-03,England,4025.0,3302.2482529668946,4905.252158085796,72.00566818574502,59.070505722984635,87.74498568257539
1969,2020-06-03,UK,5289.0,4339.277269550784,6445.684140152987,,,
475,2020-06-03,London,374.0,196.78510283554348,708.5251629481929,42.0584779474243,22.144026155733744,79.7296112065574
1803,2020-06-03,Northern Ireland,156.0,27.550368314078582,847.1847220126522,82.83502147282682,14.641686484006009,450.23765026801215
972,2020-06-04,North East and Yorkshire,1389.0,935.4205683226897,2056.1716945142302,162.23574954997483,109.2757037956047,240.20169820034678
806,2020-06-04,Midlands,1019.0,645.352467181885,1604.282997316206,96.66818567806257,61.242372934484436,152.24253816387898
474,2020-06-04,London,291.0,141.06548802056483,599.3682279852645,32.75103254022344,15.873954945712063,67.44629306880748
1138,2020-06-04,South West,97.0,32.98867023912793,284.29789695030684,17.31230623847086,5.889721234653869,50.75789198224815
1470,2020-06-04,Scotland,364.0,85.1084747448072,959.2042009281596,66.9067122544277,15.65040634501153,176.38590701314055
640,2020-06-04,East of England,526.0,313.81864340250985,879.6908030553185,81.10894744666861,48.38376428030418,135.62850184139063
1968,2020-06-04,UK,4407.0,3562.0398472642264,5450.566587865329,,,
308,2020-06-04,South East,164.0,75.29327141490663,357.70526681389777,18.57776267239669,8.517469433342711,40.46501923716222
1304,2020-06-04,North West,673.0,385.3305122700824,1169.976851797187,96.18306386445582,55.10954493390344,167.3287991285554
142,2020-06-04,England,3504.0,2832.173275428602,4333.738444265966,62.67880361683112,50.66182032934111,77.52176758483628
1636,2020-06-04,Wales,539.0,159.80264536099557,1123.3206767717559,171.8436228419053,50.914760403817965,357.9014789479094
1802,2020-06-04,Northern Ireland,0.0,0.0,616.1855717257984,0.0,0.0,327.47278926818495
